count	date	hour
1401	20130415	0
150	20130415	1
101	20130415	2
42	20130415	3
51	20130415	4
24	20130415	5
60	20130415	6
86	20130415	7
105	20130415	8
140	20130415	9
115	20130415	10
87	20130415	11
493	20130415	13
825	20130415	14
1198	20130415	15
1006	20130415	16
905	20130415	17
1076	20130415	18
835	20130415	19
1050	20130415	20
1391	20130415	21
698	20130415	22
435	20130415	23
614	20130416	0
247	20130416	1
143	20130416	2
173	20130416	3
118	20130416	4
137	20130416	5
326	20130416	6
194	20130416	7
187	20130416	8
262	20130416	9
173	20130416	10
130	20130416	11
889	20130416	13
876	20130416	14
1004	20130416	15
919	20130416	16
1243	20130416	17
1151	20130416	18
1536	20130416	19
1064	20130416	20
902	20130416	21
1292	20130416	22
325	20130416	23
557	20130417	0
111	20130417	1
151	20130417	2
109	20130417	3
61	20130417	4
76	20130417	5
81	20130417	6
42	20130417	7
111	20130417	8
55	20130417	9
121	20130417	10
169	20130417	11
604	20130417	13
797	20130417	14
2868	20130417	15
1211	20130417	16
1156	20130417	17
864	20130417	18
998	20130417	19
1101	20130417	20
985	20130417	21
476	20130417	22
455	20130417	23
450	20130418	0
213	20130418	1
213	20130418	2
128	20130418	3
93	20130418	4
104	20130418	5
42	20130418	6
84	20130418	7
80	20130418	8
76	20130418	9
83	20130418	10
158	20130418	11
613	20130418	13
955	20130418	14
1404	20130418	15
1108	20130418	16
820	20130418	17
851	20130418	18
827	20130418	19
879	20130418	20
692	20130418	21
719	20130418	22
575	20130418	23
419	20130419	0
105	20130419	1
91	20130419	2
71	20130419	3
127	20130419	4
87	20130419	5
94	20130419	6
93	20130419	7
58	20130419	8
200	20130419	9
68	20130419	10
123	20130419	11
456	20130419	13
589	20130419	14
1029	20130419	15
883	20130419	16
807	20130419	17
932	20130419	18
931	20130419	19
937	20130419	20
655	20130419	21
472	20130419	22
310	20130419	23
121	20130420	0
186	20130420	1
36	20130420	2
28	20130420	3
9	20130420	4
11	20130420	5
27	20130420	6
16	20130420	7
9	20130420	8
37	20130420	9
36	20130420	10
70	20130420	11
18	20130420	13
14	20130420	14
20	20130420	15
22	20130420	16
35	20130420	17
38	20130420	18
28	20130420	19
34	20130420	20
22	20130420	21
39	20130420	22
805	20130420	23
179	20130421	0
5	20130421	1
9	20130421	2
9	20130421	3
49	20130421	4
49	20130421	5
15	20130421	6
9	20130421	7
2	20130421	8
2	20130421	9
13	20130421	10
7	20130421	13
39	20130421	14
29	20130421	15
589	20130421	16
465	20130421	17
50	20130421	18
49	20130421	19
58	20130421	20
100	20130421	21
51	20130421	22
45	20130421	23
318	20130422	0
33	20130422	1
121	20130422	2
55	20130422	3
69	20130422	4
53	20130422	5
37	20130422	6
78	20130422	7
141	20130422	8
151	20130422	9
123	20130422	10
79	20130422	11
782	20130422	13
955	20130422	14
1021	20130422	15
701	20130422	16
840	20130422	17
989	20130422	18
912	20130422	19
1177	20130422	20
1079	20130422	21
759	20130422	22
692	20130422	23
1562	20130423	0
139	20130423	1
220	20130423	2
201	20130423	3
123	20130423	4
109	20130423	5
77	20130423	6
152	20130423	7
193	20130423	8
1155	20130423	9
2145	20130423	10
270	20130423	11
828	20130423	13
2237	20130423	14
2029	20130423	15
1166	20130423	16
1324	20130423	17
1003	20130423	18
1101	20130423	19
2282	20130423	20
3600	20130423	21
826	20130423	22
334	20130423	23
672	20130424	0
149	20130424	1
87	20130424	2
68	20130424	3
52	20130424	4
139	20130424	5
85	20130424	6
158	20130424	7
213	20130424	8
224	20130424	9
414	20130424	10
158	20130424	11
825	20130424	13
659	20130424	14
1042	20130424	15
650	20130424	16
760	20130424	17
1048	20130424	18
930	20130424	19
1071	20130424	20
751	20130424	21
1174	20130424	22
308	20130424	23
1275	20130425	0
103	20130425	1
81	20130425	2
94	20130425	3
89	20130425	4
109	20130425	5
71	20130425	6
154	20130425	7
186	20130425	8
167	20130425	9
280	20130425	10
155	20130425	11
822	20130425	13
869	20130425	14
810	20130425	15
735	20130425	16
879	20130425	17
1072	20130425	18
1069	20130425	19
1253	20130425	20
913	20130425	21
457	20130425	22
275	20130425	23
428	20130426	0
104	20130426	1
109	20130426	2
83	20130426	3
39	20130426	4
64	20130426	5
67	20130426	6
158	20130426	7
192	20130426	8
120	20130426	9
116	20130426	10
119	20130426	11
631	20130426	13
778	20130426	14
915	20130426	15
924	20130426	16
1042	20130426	17
1047	20130426	18
856	20130426	19
846	20130426	20
853	20130426	21
260	20130426	22
216	20130426	23
86	20130427	0
63	20130427	1
39	20130427	2
33	20130427	3
13	20130427	4
15	20130427	5
15	20130427	6
3	20130427	7
17	20130427	8
15	20130427	9
5	20130427	10
10	20130427	11
6	20130427	13
39	20130427	14
70	20130427	15
32	20130427	16
40	20130427	17
70	20130427	18
55	20130427	19
81	20130427	20
39	20130427	21
36	20130427	22
7	20130427	23
37	20130428	0
41	20130428	1
3	20130428	2
2	20130428	3
9	20130428	4
18	20130428	5
4	20130428	6
6	20130428	7
12	20130428	8
9	20130428	9
6	20130428	10
22	20130428	11
34	20130428	13
10	20130428	14
35	20130428	15
38	20130428	16
57	20130428	17
19	20130428	18
31	20130428	19
63	20130428	20
53	20130428	21
66	20130428	22
39	20130428	23
617	20130429	0
40	20130429	1
24	20130429	2
62	20130429	3
96	20130429	4
58	20130429	5
60	20130429	6
74	20130429	7
323	20130429	8
74	20130429	9
156	20130429	10
122	20130429	11
484	20130429	13
701	20130429	14
1537	20130429	15
613	20130429	16
877	20130429	17
825	20130429	18
1118	20130429	19
1011	20130429	20
1268	20130429	21
708	20130429	22
439	20130429	23
447	20130501	0
143	20130501	1
88	20130501	2
84	20130501	3
83	20130501	4
51	20130501	5
110	20130501	6
65	20130501	7
96	20130501	8
152	20130501	9
93	20130501	10
135	20130501	11
733	20130501	13
713	20130501	14
796	20130501	15
783	20130501	16
729	20130501	17
1329	20130501	18
1099	20130501	19
1224	20130501	20
1326	20130501	21
694	20130501	22
366	20130501	23
771	20130502	0
149	20130502	1
237	20130502	2
161	20130502	3
53	20130502	4
54	20130502	5
102	20130502	6
87	20130502	7
84	20130502	8
150	20130502	9
126	20130502	10
474	20130502	11
883	20130502	13
785	20130502	14
1436	20130502	15
1264	20130502	16
1176	20130502	17
1075	20130502	18
2319	20130502	19
1966	20130502	20
411	20130502	21
815	20130502	22
387	20130502	23
874	20130503	0
348	20130503	1
270	20130503	2
148	20130503	3
194	20130503	4
53	20130503	5
68	20130503	6
55	20130503	7
72	20130503	8
50	20130503	9
121	20130503	10
208	20130503	11
935	20130503	13
1089	20130503	14
991	20130503	15
979	20130503	16
721	20130503	17
1148	20130503	18
771	20130503	19
2346	20130503	20
789	20130503	21
546	20130503	22
294	20130503	23
150	20130504	0
124	20130504	1
16	20130504	2
4	20130504	4
19	20130504	5
8	20130504	6
5	20130504	8
11	20130504	9
3	20130504	11
18	20130504	13
25	20130504	14
32	20130504	15
56	20130504	16
109	20130504	17
61	20130504	18
54	20130504	19
65	20130504	20
6	20130504	21
15	20130504	23
6	20130505	0
3	20130505	1
1	20130505	2
2	20130505	3
16	20130505	4
24	20130505	5
18	20130505	6
3	20130505	7
5	20130505	8
7	20130505	9
5	20130505	10
2	20130505	11
2	20130505	13
1	20130505	14
4	20130505	15
8	20130505	16
22	20130505	17
33	20130505	18
32	20130505	19
40	20130505	20
78	20130505	21
56	20130505	22
36	20130505	23
508	20130506	0
53	20130506	1
36	20130506	2
33	20130506	3
15	20130506	4
38	20130506	5
53	20130506	6
39	20130506	7
75	20130506	8
88	20130506	9
129	20130506	10
137	20130506	11
948	20130506	13
1076	20130506	14
1296	20130506	15
1130	20130506	16
916	20130506	17
1123	20130506	18
1018	20130506	19
1208	20130506	20
888	20130506	21
597	20130506	22
345	20130506	23
922	20130507	0
140	20130507	1
98	20130507	2
88	20130507	3
133	20130507	4
96	20130507	5
107	20130507	6
121	20130507	7
120	20130507	8
96	20130507	9
143	20130507	10
1322	20130507	11
973	20130507	13
1112	20130507	14
1093	20130507	15
935	20130507	16
1133	20130507	17
723	20130507	18
949	20130507	19
1020	20130507	20
743	20130507	21
524	20130507	22
462	20130507	23
846	20130508	0
193	20130508	1
179	20130508	2
200	20130508	3
93	20130508	4
88	20130508	5
62	20130508	6
154	20130508	7
126	20130508	8
99	20130508	9
218	20130508	10
424	20130508	11
908	20130508	13
1221	20130508	14
1029	20130508	15
882	20130508	16
1092	20130508	17
1512	20130508	18
2745	20130508	19
1821	20130508	20
969	20130508	21
513	20130508	22
381	20130508	23
2728	20130509	0
219	20130509	1
104	20130509	2
89	20130509	3
92	20130509	4
53	20130509	5
59	20130509	6
69	20130509	7
96	20130509	8
105	20130509	9
114	20130509	10
179	20130509	11
1726	20130509	13
1216	20130509	14
1194	20130509	15
2117	20130509	16
1957	20130509	17
1115	20130509	18
3173	20130509	19
3110	20130509	20
2512	20130509	21
660	20130509	22
376	20130509	23
187	20130510	0
61	20130510	1
129	20130510	2
72	20130510	3
76	20130510	4
46	20130510	5
92	20130510	6
53	20130510	7
81	20130510	8
170	20130510	9
102	20130510	10
127	20130510	11
296	20130510	13
1612	20130510	14
2478	20130510	15
399	20130510	16
526	20130510	17
559	20130510	18
640	20130510	19
465	20130510	20
314	20130510	21
223	20130510	22
1695	20130510	23
1042	20130511	0
118	20130511	1
36	20130511	2
124	20130511	3
4	20130511	4
33	20130511	5
21	20130511	6
18	20130511	7
15	20130511	8
7	20130511	9
131	20130511	10
60	20130511	11
55	20130511	13
206	20130511	14
45	20130511	15
187	20130511	16
136	20130511	17
29	20130511	18
51	20130511	19
123	20130511	20
94	20130511	21
116	20130511	22
91	20130511	23
35	20130512	0
29	20130512	1
33	20130512	2
1	20130512	3
13	20130512	4
22	20130512	5
47	20130512	6
33	20130512	7
42	20130512	8
5	20130512	9
1	20130512	10
7	20130512	11
24	20130512	13
20	20130512	14
82	20130512	15
57	20130512	16
30	20130512	17
40	20130512	18
103	20130512	19
199	20130512	20
86	20130512	21
70	20130512	22
104	20130512	23
562	20130513	0
120	20130513	1
145	20130513	2
145	20130513	3
97	20130513	4
54	20130513	5
54	20130513	6
123	20130513	7
149	20130513	8
343	20130513	9
1019	20130513	10
145	20130513	11
1485	20130513	13
1638	20130513	14
2549	20130513	15
2926	20130513	16
3223	20130513	17
1842	20130513	18
2876	20130513	19
1097	20130513	20
1303	20130513	21
1313	20130513	22
421	20130513	23
1387	20130514	0
216	20130514	1
172	20130514	2
175	20130514	3
68	20130514	4
37	20130514	5
56	20130514	6
101	20130514	7
1447	20130514	8
232	20130514	9
279	20130514	10
433	20130514	11
2477	20130514	13
928	20130514	14
907	20130514	15
1730	20130514	16
848	20130514	17
1078	20130514	18
1311	20130514	19
1171	20130514	20
949	20130514	21
544	20130514	22
310	20130514	23
766	20130515	0
299	20130515	1
277	20130515	2
184	20130515	3
119	20130515	4
77	20130515	5
82	20130515	6
104	20130515	7
108	20130515	8
127	20130515	9
106	20130515	10
469	20130515	11
995	20130515	13
624	20130515	14
798	20130515	15
957	20130515	16
1141	20130515	17
977	20130515	18
1215	20130515	19
1063	20130515	20
870	20130515	21
584	20130515	22
426	20130515	23
552	20130516	0
138	20130516	1
115	20130516	2
99	20130516	3
100	20130516	4
103	20130516	5
55	20130516	6
78	20130516	7
117	20130516	8
197	20130516	9
159	20130516	10
81	20130516	11
524	20130516	13
714	20130516	14
659	20130516	15
1064	20130516	16
1037	20130516	17
2050	20130516	18
1018	20130516	19
784	20130516	20
1751	20130516	21
549	20130516	22
315	20130516	23
477	20130517	0
279	20130517	1
132	20130517	2
156	20130517	3
98	20130517	4
140	20130517	5
148	20130517	6
85	20130517	7
129	20130517	8
205	20130517	9
446	20130517	10
92	20130517	11
652	20130517	13
699	20130517	14
853	20130517	15
727	20130517	16
691	20130517	17
730	20130517	18
813	20130517	19
931	20130517	20
527	20130517	21
335	20130517	22
230	20130517	23
100	20130518	0
32	20130518	1
22	20130518	2
64	20130518	3
11	20130518	4
24	20130518	5
157	20130518	6
62	20130518	7
6	20130518	8
9	20130518	9
17	20130518	10
86	20130518	11
26	20130518	13
28	20130518	14
9	20130518	15
1930	20130518	16
101	20130518	17
104	20130518	18
59	20130518	19
23	20130518	20
47	20130518	21
73	20130518	22
68	20130518	23
55	20130519	0
30	20130519	1
29	20130519	2
7	20130519	3
5	20130519	4
28	20130519	5
1191	20130519	6
15	20130519	7
2	20130519	8
1	20130519	9
4	20130519	10
21	20130519	11
50	20130519	13
42	20130519	14
58	20130519	15
90	20130519	16
115	20130519	17
36	20130519	18
48	20130519	19
63	20130519	20
70	20130519	21
60	20130519	22
42	20130519	23
224	20130520	0
108	20130520	1
78	20130520	2
105	20130520	3
112	20130520	4
61	20130520	5
154	20130520	6
123	20130520	7
113	20130520	8
92	20130520	9
75	20130520	10
172	20130520	11
1236	20130520	13
607	20130520	14
945	20130520	15
888	20130520	16
739	20130520	17
998	20130520	18
1044	20130520	19
1158	20130520	20
800	20130520	21
815	20130520	22
463	20130520	23
757	20130521	0
186	20130521	1
203	20130521	2
189	20130521	3
136	20130521	4
105	20130521	5
62	20130521	6
191	20130521	7
192	20130521	8
149	20130521	9
186	20130521	10
189	20130521	11
643	20130521	13
817	20130521	14
747	20130521	15
743	20130521	16
1129	20130521	17
1064	20130521	18
950	20130521	19
1020	20130521	20
722	20130521	21
609	20130521	22
508	20130521	23
609	20130522	0
172	20130522	1
139	20130522	2
107	20130522	3
109	20130522	4
75	20130522	5
62	20130522	6
70	20130522	7
175	20130522	8
338	20130522	9
1170	20130522	10
113	20130522	11
722	20130522	13
813	20130522	14
801	20130522	15
785	20130522	16
1037	20130522	17
1139	20130522	18
955	20130522	19
1137	20130522	20
1120	20130522	21
612	20130522	22
336	20130522	23
1025	20130523	0
181	20130523	1
192	20130523	2
181	20130523	3
110	20130523	4
171	20130523	5
68	20130523	6
116	20130523	7
113	20130523	8
188	20130523	9
8835	20130523	10
143	20130523	11
662	20130523	13
784	20130523	14
1014	20130523	15
977	20130523	16
1036	20130523	17
1052	20130523	18
970	20130523	19
1266	20130523	20
903	20130523	21
487	20130523	22
359	20130523	23
570	20130524	0
159	20130524	1
107	20130524	2
119	20130524	3
51	20130524	4
50	20130524	5
99	20130524	6
91	20130524	7
99	20130524	8
79	20130524	9
271	20130524	10
93	20130524	11
682	20130524	13
713	20130524	14
1040	20130524	15
864	20130524	16
905	20130524	17
822	20130524	18
696	20130524	19
644	20130524	20
499	20130524	21
296	20130524	22
188	20130524	23
235	20130525	0
82	20130525	1
145	20130525	2
63	20130525	3
22	20130525	4
8	20130525	5
49	20130525	6
13	20130525	7
4	20130525	8
7	20130525	10
25	20130525	11
11	20130525	13
60	20130525	14
67	20130525	15
71	20130525	16
57	20130525	17
122	20130525	18
53	20130525	19
104	20130525	20
77	20130525	21
48	20130525	22
21	20130525	23
139	20130527	0
144	20130527	1
189	20130527	2
253	20130527	3
142	20130527	4
67	20130527	5
153	20130527	6
140	20130527	7
116	20130527	8
130	20130527	9
56	20130527	10
66	20130527	11
77	20130527	13
157	20130527	14
109	20130527	15
90	20130527	16
66	20130527	17
199	20130527	18
82	20130527	19
104	20130527	20
101	20130527	21
61	20130527	22
67	20130527	23
578	20130528	0
109	20130528	1
101	20130528	2
87	20130528	3
49	20130528	4
19	20130528	5
56	20130528	6
57	20130528	7
178	20130528	8
270	20130528	9
48	20130528	10
2691	20130528	11
685	20130528	13
1844	20130528	14
3232	20130528	15
1460	20130528	16
1115	20130528	17
2057	20130528	18
3165	20130528	19
1817	20130528	20
1048	20130528	21
581	20130528	22
317	20130528	23
710	20130529	0
224	20130529	1
78	20130529	2
80	20130529	3
50	20130529	4
160	20130529	5
121	20130529	6
95	20130529	7
87	20130529	8
124	20130529	9
87	20130529	10
154	20130529	11
819	20130529	13
952	20130529	14
1247	20130529	15
1221	20130529	16
1182	20130529	17
1213	20130529	18
1592	20130529	19
1572	20130529	20
1642	20130529	21
3858	20130529	22
920	20130529	23
1026	20130530	0
226	20130530	1
181	20130530	2
130	20130530	3
143	20130530	4
62	20130530	5
84	20130530	6
121	20130530	7
87	20130530	8
213	20130530	9
302	20130530	10
148	20130530	11
908	20130530	13
1318	20130530	14
1394	20130530	15
1585	20130530	16
1312	20130530	17
1329	20130530	18
1345	20130530	19
1318	20130530	20
1251	20130530	21
675	20130530	22
424	20130530	23
